user key,datetime,meter reading,diff
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,03/07/2016 15:35:07,106392,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,03/07/2016 14:35:07,106392,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,03/07/2016 13:35:07,106392,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,03/07/2016 12:35:07,106392,16
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,03/07/2016 11:35:07,106376,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,03/07/2016 10:35:08,106376,8
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,03/07/2016 09:35:08,106368,5
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,03/07/2016 08:35:08,106363,7
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,03/07/2016 07:35:08,106356,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,03/07/2016 06:35:11,106356,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,03/07/2016 05:35:11,106356,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,03/07/2016 04:35:11,106356,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,03/07/2016 03:35:11,106356,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,03/07/2016 02:35:08,106356,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,03/07/2016 01:35:08,106356,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,03/07/2016 00:35:08,106353,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,02/07/2016 23:35:08,106353,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,02/07/2016 22:35:10,106353,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,02/07/2016 21:35:10,106353,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,02/07/2016 20:35:10,106353,8
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,02/07/2016 19:35:10,106345,88
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,02/07/2016 14:35:12,106257,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,02/07/2016 13:35:12,106256,12
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,02/07/2016 12:35:12,106244,28
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,02/07/2016 11:35:12,106216,17
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,02/07/2016 06:35:15,106199,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,02/07/2016 05:35:15,106199,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,02/07/2016 04:35:15,106199,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,02/07/2016 03:35:15,106198,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,01/07/2016 22:35:12,106195,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,01/07/2016 21:35:12,106195,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,01/07/2016 20:35:12,106195,9
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,01/07/2016 19:35:12,106186,7
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,01/07/2016 18:35:13,106179,7
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,01/07/2016 17:35:13,106172,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,01/07/2016 16:35:13,106171,21
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,01/07/2016 15:35:13,106150,10
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,01/07/2016 14:35:13,106140,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,01/07/2016 13:35:13,106140,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,01/07/2016 12:35:13,106140,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,01/07/2016 11:35:13,106139,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,01/07/2016 10:35:19,106139,62
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,01/07/2016 09:35:19,106077,25
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,01/07/2016 08:35:19,106052,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,01/07/2016 07:35:19,106052,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,01/07/2016 06:35:15,106052,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,01/07/2016 05:35:15,106052,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,01/07/2016 04:35:15,106052,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,01/07/2016 03:35:15,106052,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,01/07/2016 02:35:52,106052,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,01/07/2016 01:35:52,106052,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,01/07/2016 00:35:52,106049,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 23:35:52,106049,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 22:35:16,106049,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 21:35:16,106049,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 20:35:16,106049,22
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 19:35:16,106027,5
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 18:35:16,106022,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 17:35:16,106022,12
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 16:35:16,106010,28
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 15:35:16,105982,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 14:35:18,105979,14
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 13:35:18,105965,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 12:35:18,105961,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 11:35:18,105957,2
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 10:35:19,105955,46
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 09:35:19,105909,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 08:35:19,105908,7
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 07:35:19,105901,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 06:35:19,105901,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 05:35:19,105901,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 04:35:19,105901,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 03:35:19,105901,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 02:35:18,105901,5
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 01:35:18,105896,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,30/06/2016 00:35:18,105896,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 23:35:18,105896,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 22:35:22,105895,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 21:35:22,105895,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 20:35:22,105895,37
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 19:35:22,105858,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 18:35:19,105854,11
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 17:35:19,105843,10
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 16:35:19,105833,16
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 15:35:19,105817,11
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 14:35:19,105806,7
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 13:35:19,105799,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 12:35:19,105799,16
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 11:35:19,105783,29
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 10:35:22,105754,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 09:35:22,105754,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 08:35:22,105751,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 07:35:22,105751,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 06:35:20,105751,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 05:35:20,105751,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 04:35:20,105751,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 03:35:20,105751,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 02:35:22,105751,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 01:35:22,105751,10
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,29/06/2016 00:35:22,105741,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 23:35:22,105741,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 22:35:22,105741,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 21:35:22,105737,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 20:35:22,105734,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 19:35:22,105734,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 18:35:23,105730,8
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 17:35:23,105722,5
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 16:35:23,105717,13
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 15:35:23,105704,13
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 14:35:27,105691,2
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 13:35:27,105689,41
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 12:35:27,105648,17
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 11:35:27,105631,30
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 10:35:23,105601,9
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 09:35:23,105592,5
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 08:35:23,105587,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 07:35:23,105587,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 06:35:28,105587,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 05:35:28,105587,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 04:35:28,105587,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 03:35:28,105587,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 02:35:26,105584,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 01:35:26,105581,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,28/06/2016 00:35:26,105580,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 23:35:26,105580,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 22:35:24,105576,2
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 21:35:24,105574,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 20:35:24,105574,41
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 19:35:24,105533,12
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 18:35:24,105521,2
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 17:35:24,105519,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 16:35:24,105516,17
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 15:35:24,105499,10
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 14:35:25,105489,19
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 13:35:25,105470,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 12:35:25,105467,8
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 11:35:25,105459,9
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 10:35:27,105450,2
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 09:35:27,105448,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 08:35:27,105448,2
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 07:35:27,105446,8
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 06:38:28,105438,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 05:38:28,105438,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 04:38:28,105438,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 03:38:28,105438,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 02:35:28,105438,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 01:35:28,105438,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,27/06/2016 00:35:28,105438,6
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,26/06/2016 23:35:28,105432,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,26/06/2016 22:35:28,105431,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,26/06/2016 21:35:28,105428,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,26/06/2016 20:35:28,105428,6
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,26/06/2016 19:35:28,105422,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,26/06/2016 18:35:30,105422,5
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,26/06/2016 17:35:30,105417,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,26/06/2016 16:35:30,105413,5
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,26/06/2016 15:35:30,105408,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,26/06/2016 14:35:30,105408,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,26/06/2016 13:35:30,105408,8
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,26/06/2016 12:35:30,105400,48
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,26/06/2016 11:35:30,105352,58
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,26/06/2016 06:35:32,105294,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,26/06/2016 05:35:32,105294,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,26/06/2016 04:35:32,105294,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,26/06/2016 03:35:32,105294,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,26/06/2016 02:35:31,105290,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,26/06/2016 01:35:31,105290,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,26/06/2016 00:35:31,105290,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,25/06/2016 23:35:31,105290,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,25/06/2016 22:35:32,105290,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,25/06/2016 21:35:32,105290,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,25/06/2016 20:35:32,105290,11
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,25/06/2016 19:35:32,105279,8
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,25/06/2016 18:35:32,105271,43
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,25/06/2016 17:35:32,105228,9
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,25/06/2016 16:35:32,105219,14
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,25/06/2016 15:35:32,105205,16
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,25/06/2016 10:35:32,105189,40
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,25/06/2016 09:35:32,105149,15
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,25/06/2016 08:35:32,105134,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,25/06/2016 07:35:32,105134,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,25/06/2016 06:35:33,105134,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,25/06/2016 05:35:33,105134,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,25/06/2016 04:35:33,105134,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,25/06/2016 03:35:33,105134,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,25/06/2016 02:35:38,105134,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,25/06/2016 01:35:38,105130,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,25/06/2016 00:35:38,105130,5
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 23:35:38,105125,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 22:35:35,105124,8
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 21:35:35,105116,2
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 20:35:35,105114,13
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 19:35:35,105101,34
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 18:35:38,105067,5
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 17:35:38,105062,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 16:35:38,105062,36
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 15:35:38,105026,9
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 14:35:35,105017,10
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 13:35:35,105007,8
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 12:35:35,104999,12
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 11:35:35,104987,7
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 10:35:37,104980,14
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 09:35:37,104966,18
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 08:35:37,104948,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 07:35:37,104948,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 06:35:38,104948,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 05:35:38,104948,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 04:35:38,104948,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 03:35:38,104945,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 02:35:36,104945,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 01:35:36,104945,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,24/06/2016 00:35:36,104944,5
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,23/06/2016 23:35:36,104939,28
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,23/06/2016 18:35:38,104911,6
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,23/06/2016 17:35:38,104905,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,23/06/2016 16:35:38,104901,37
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,23/06/2016 15:35:38,104864,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,23/06/2016 14:35:40,104864,6
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,23/06/2016 13:35:40,104858,14
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,23/06/2016 12:35:40,104844,21
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,23/06/2016 11:35:40,104823,14
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,23/06/2016 10:35:40,104809,18
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,23/06/2016 09:35:40,104791,21
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,23/06/2016 08:35:40,104770,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,23/06/2016 07:35:40,104770,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,23/06/2016 06:35:42,104770,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,23/06/2016 05:35:42,104770,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,23/06/2016 04:35:42,104770,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,23/06/2016 03:35:42,104770,19
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,22/06/2016 22:35:41,104751,6
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,22/06/2016 21:35:41,104745,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,22/06/2016 20:35:41,104745,11
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,22/06/2016 19:35:41,104734,7
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,22/06/2016 18:35:57,104727,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,22/06/2016 17:35:57,104727,8
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,22/06/2016 16:35:57,104719,17
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,22/06/2016 15:35:57,104702,62
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,22/06/2016 10:35:44,104640,15
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,22/06/2016 09:35:44,104625,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,22/06/2016 08:35:44,104621,15
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,22/06/2016 07:35:44,104606,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,22/06/2016 06:35:44,104606,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,22/06/2016 05:35:44,104606,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,22/06/2016 04:35:44,104606,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,22/06/2016 03:35:44,104606,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,22/06/2016 02:35:43,104606,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,22/06/2016 01:35:43,104606,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,22/06/2016 00:35:43,104603,28
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,21/06/2016 23:35:43,104575,23
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,21/06/2016 22:35:44,104552,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,21/06/2016 21:35:44,104552,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,21/06/2016 20:35:44,104551,11
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,21/06/2016 19:35:44,104540,84
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,21/06/2016 14:35:46,104456,16
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,21/06/2016 13:35:46,104440,30
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,21/06/2016 12:35:46,104410,12
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,21/06/2016 11:35:46,104398,39
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,21/06/2016 10:35:47,104359,26
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,21/06/2016 09:35:47,104333,38
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,21/06/2016 08:35:47,104295,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,21/06/2016 07:35:47,104295,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,21/06/2016 06:36:10,104295,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,21/06/2016 05:36:10,104295,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,21/06/2016 04:36:10,104295,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,21/06/2016 03:36:10,104295,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,21/06/2016 02:35:46,104295,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,21/06/2016 01:35:46,104295,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,21/06/2016 00:35:46,104295,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,20/06/2016 23:35:46,104295,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,20/06/2016 22:35:48,104292,6
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,20/06/2016 21:35:48,104286,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,20/06/2016 20:35:48,104286,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,20/06/2016 19:35:48,104285,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,20/06/2016 18:35:48,104281,5
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,20/06/2016 17:35:48,104276,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,20/06/2016 16:35:48,104273,9
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,20/06/2016 15:35:48,104264,10
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,20/06/2016 14:35:50,104254,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,20/06/2016 13:35:50,104254,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,20/06/2016 12:35:50,104251,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,20/06/2016 11:35:50,104251,10
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,20/06/2016 10:36:51,104241,61
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,20/06/2016 09:36:51,104180,10
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,20/06/2016 08:36:51,104170,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,20/06/2016 07:36:51,104170,0
